"the_geom","MainStreet","CrossStree","Install_Da","LONG","LAT","X","Y"
"POINT (-73.97745533063176 40.6808520929619)","5 Avenue","St Marks Place","2022-04-16T00:00:00","-73.9774553306318","40.6808520929619","990502.999949217","187330.000061721"
"POINT (-73.97867814415855 40.679046265230255)","5 Avenue","Sterling Place","2022-04-16T00:00:00","-73.9786781441586","40.6790462652302","990163.999971047","186672.000065386"
"POINT (-73.98045994367622 40.67641159841603)","5 Avenue","Union Street","2022-04-16T00:00:00","-73.9804599436762","40.676411598416","989669.999974802","185712.000016898"
"POINT (-73.97788458577264 40.68021813314443)","5 Avenue","Warren St","2022-04-16T00:00:00","-73.9778845857726","40.6802181331444","990383.999859139","187098.999867558"
"POINT (-73.99459748817313 40.61157033941723)","19 Avenue","76 Street","2022-04-19T00:00:00","-73.9945974881731","40.6115703394172","985749.999940798","162088.000020891"
"POINT (-73.95716799715798 40.635403741919575)","Farragut Road","East 21 Street","2022-04-21T00:00:00","-73.957167997158","40.6354037419195","996138.00016214","170774.000037313"
"POINT (-74.12023966713366 40.634300342608185)","Castleton Avenue","Alaska Street","2022-04-22T00:00:00","-74.1202396671337","40.6343003426081","950877.000133142","170392.000145137"
"POINT (-74.1065348538008 40.63469812700017)","Castleton Avenue","Bard Avenue","2022-04-22T00:00:00","-74.1065348538008","40.6346981270002","954681.000071049","170531.999865144"
"POINT (-74.10252834695767 40.63466334233641)","Castleton Avenue","Conyingham Avenue","2022-04-22T00:00:00","-74.1025283469577","40.6346633423364","955793.000143632","170517.999893144"
"POINT (-74.10893083594942 40.63472058516643)","Castleton Avenue","Davis Avenue","2022-04-22T00:00:00","-74.1089308359494","40.6347205851664","954016.000088722","170540.999847144"
"POINT (-74.1294402700165 40.63367277479485)","Castleton Avenue","Jewett Avenue","2022-04-22T00:00:00","-74.1294402700165","40.6336727747948","948322.999991804","170166.99993898"
"POINT (-74.10454964511042 40.634699949200446)","Castleton Avenue","Kissel Avenue","2022-04-22T00:00:00","-74.1045496451104","40.6346999492004","955231.9999533","170531.999865144"
"POINT (-74.11117549269797 40.63474039593704)","Castleton Avenue","Oakland Avenue","2022-04-22T00:00:00","-74.111175492698","40.634740395937","953393.000022382","170549.000159234"
"POINT (-74.12847109397502 40.633671116969545)","Castleton Avenue","Rector Street","2022-04-22T00:00:00","-74.128471093975","40.6336711169695","948592.000109971","170165.999940977"
"POINT (-74.12306753728411 40.63407776698931)","Castleton Avenue","Taylor Street","2022-04-22T00:00:00","-74.1230675372841","40.6340777669893","950092.000062719","170311.999977067"
"POINT (-74.14583891340651 40.634575394633735)","Morningstar Road","Innis Street","2022-04-22T00:00:00","-74.1458389134065","40.6345753946337","943771.999907464","170502.99992314"
"POINT (-74.14691226397889 40.63115676279765)","Morningstar Road","Walker Street","2022-04-22T00:00:00","-74.1469122639789","40.6311567627976","943471.999851301","169258.000116557"
"POINT (-73.95188929430292 40.58593496264178)","Sheepshead Bay Road","Voorhies Avenue","2022-05-04T00:00:00","-73.9518892943029","40.5859349626417","997612.999836802","152751.999992147"
"POINT (-73.9529910694609 40.58581190287571)","Voorhies Avenue","East 16 Street","2022-05-04T00:00:00","-73.9529910694609","40.5858119028757","997307.000120714","152707.00008215"
"POINT (-73.9510683607357 40.58602519423512)","Voorhies Avenue","East 18 Street","2022-05-04T00:00:00","-73.9510683607357","40.5860251942351","997841.00003697","152784.99992615"
"POINT (-73.93904073361465 40.600742548922895)","Avenue U","Batchelder Street","2022-05-09T00:00:00","-73.9390407336146","40.6007425489229","1001177.99992464","158149.0000249"
"POINT (-73.93619557355485 40.60105391178553)","Avenue U","Bragg Street","2022-05-09T00:00:00","-73.9361955735549","40.6010539117855","1001967.99998505","158263.000124976"
"POINT (-73.93996630679537 40.600638734035705)","Avenue U","Brown Street","2022-05-09T00:00:00","-73.9399663067954","40.6006387340357","1000921.00011055","158111.000100896"
"POINT (-73.93714996540706 40.600950134674264)","Avenue U","Coyle Street","2022-05-09T00:00:00","-73.9371499654071","40.6009501346742","1001702.99985889","158224.999872893"
"POINT (-73.96410580934906 40.59798635474759)","Avenue U","East 7 Street","2022-05-09T00:00:00","-73.9641058093491","40.5979863547476","994218.000065133","157141.00007239"
"POINT (-73.96303266469997 40.59810129584208)","Avenue U","East 8 Street","2022-05-09T00:00:00","-73.9630326647","40.5981012958421","994516.000125304","157182.999988392"
"POINT (-73.96210356164171 40.598205295334516)","Avenue U","East 9 Street","2022-05-09T00:00:00","-73.9621035616417","40.5982052953345","994773.999937385","157220.999912396"
"POINT (-73.96018052515372 40.59841873982502)","Avenue U","East 12 Street","2022-05-09T00:00:00","-73.9601805251537","40.598418739825","995307.999853641","157299.000084475"
"POINT (-73.95825747690695 40.59862940643875)","Avenue U","East 13 Street","2022-05-09T00:00:00","-73.9582574769069","40.5986294064387","995842.000097975","157375.999930471"
"POINT (-73.95733196179253 40.59873062386451)","Avenue U","East 14 Street","2022-05-09T00:00:00","-73.9573319617925","40.5987306238645","996098.999912053","157412.999856472"
"POINT (-73.9564028399181 40.598834578161586)","Avenue U","East 15 Street","2022-05-09T00:00:00","-73.9564028399181","40.5988345781616","996357.000052214","157451.000108555"
"POINT (-73.95547731731826 40.59893852544086)","Avenue U","East 16 Street","2022-05-09T00:00:00","-73.9554773173182","40.5989385254408","996613.999866307","157489.000032559"
"POINT (-73.9545121834918 40.59903696000957)","Avenue U","East 17 Street","2022-05-09T00:00:00","-73.9545121834918","40.5990369600095","996881.99998647","157524.999960557"
"POINT (-73.95355064017808 40.59914636709443)","Avenue U","East 18 Street","2022-05-09T00:00:00","-73.9535506401781","40.5991463670944","997149.000108644","157564.999880567"
"POINT (-73.9526071038041 40.59925028487708)","Avenue U","East 19 Street","2022-05-09T00:00:00","-73.9526071038041","40.599250284877","997410.999912724","157603.00013265"
"POINT (-73.95037429402281 40.59949637372092)","Avenue U","East 21 Street","2022-05-09T00:00:00","-73.9503742940228","40.5994963737209","998030.999985054","157692.999952644"
"POINT (-73.94944875376325 40.59959752765016)","Avenue U","East 22 Street","2022-05-09T00:00:00","-73.9494487537632","40.5995975276501","998288.000127226","157729.999878645"
"POINT (-73.94851961085374 40.599698673412455)","Avenue U","East 23 Street","2022-05-09T00:00:00","-73.9485196108537","40.5996986734124","998545.999939308","157767.000132725"
"POINT (-73.9475940628261 40.599802557194266)","Avenue U","East 24 Street","2022-05-09T00:00:00","-73.9475940628261","40.5998025571943","998803.000081465","157805.000056729"
"POINT (-73.94566733517136 40.60001301145744)","Avenue U","East 26 Street","2022-05-09T00:00:00","-73.9456673351714","40.6000130114574","999337.999995723","157881.999902725"
"POINT (-73.94474178289168 40.60011138358275)","Avenue U","East 27 Street","2022-05-09T00:00:00","-73.9447417828917","40.6001113835827","999595.00013788","157918.000158817"
"POINT (-73.94381622213795 40.600217981726836)","Avenue U","East 28 Street","2022-05-09T00:00:00","-73.9438162221379","40.6002179817268","999851.999951974","157957.000080809"
"POINT (-73.942890661943 40.600319082832584)","Avenue U","East 29 Street","2022-05-09T00:00:00","-73.942890661943","40.6003190828326","1000109.00009413","157994.00000681"
"POINT (-73.92986780686388 40.60507135281843)","Avenue U","East 33 Street","2022-05-09T00:00:00","-73.9298678068639","40.6050713528184","1003724.00008197","159728.00014773"
"POINT (-73.92769108064768 40.60648082936446)","Avenue U","East 36 Street","2022-05-09T00:00:00","-73.9276910806477","40.6064808293644","1004327.99985822","160242.00010398"
"POINT (-73.92696307168136 40.606960708374515)","Avenue U","East 37 Street","2022-05-09T00:00:00","-73.9269630716814","40.6069607083745","1004530.00011039","160417.000082061"
"POINT (-73.92624948952601 40.60741314410658)","Avenue U","East 38 Street","2022-05-09T00:00:00","-73.926249489526","40.6074131441066","1004728.00004247","160582.000080138"
"POINT (-73.92040706734798 40.611161382544566)","Avenue U","East 54 Street","2022-05-09T00:00:00","-73.920407067348","40.6111613825445","1006349.0000813","161948.999970809"
"POINT (-73.91970421076951 40.61160555056645)","Avenue U","East 55 Street","2022-05-09T00:00:00","-73.9197042107695","40.6116055505664","1006544.00001939","162110.999974892"
"POINT (-73.94089187585001 40.60053765558438)","Avenue U","Haring Street","2022-05-09T00:00:00","-73.94089187585","40.6005376555843","1000663.99996839","158073.999846816"
"POINT (-73.92336981757046 40.609253018390845)","Avenue U","Hendrickson Street","2022-05-09T00:00:00","-73.9233698175705","40.6092530183908","1005527.00008489","161253.00005047"
"POINT (-73.95918299207462 40.598525436766835)","Avenue U","Homecrest Avenue","2022-05-09T00:00:00","-73.9591829920746","40.5985254367668","995584.999955803","157338.000006482"
"POINT (-73.92482226838182 40.608342705315614)","Avenue U","Kimball Street","2022-05-09T00:00:00","-73.9248222683818","40.6083427053156","1005123.99990664","160921.000058308"
"POINT (-73.92411584437959 40.608808856391576)","Avenue U","Coleman Street","2022-05-09T00:00:00","-73.9241158443796","40.6088088563915","1005319.99984272","161091.000046387"
"POINT (-73.92552868251896 40.607876549876096)","Avenue U","Ryder Street","2022-05-09T00:00:00","-73.9255286825189","40.6078765498761","1004927.99997056","160751.000070229"
"POINT (-73.93426422152622 40.60223034096814)","Avenue U","Stuart Street","2022-05-09T00:00:00","-73.9342642215262","40.6022303409681","1002503.9998973","158691.99992314"
"POINT (-73.97722250955671 40.591920952426555)","86 Street","Avenue W","2022-05-22T00:00:00","-73.9772225095567","40.5919209524265","990576.000131309","154929.99990122"
"POINT (-73.9740429387084 40.65734784925696)","Prospect Park South West","16 Street","2022-05-12T00:00:00","-73.9740429387084","40.6573478492569","991452.000019714","178767.00012739"
"POINT (-73.83481132447186 40.70964367453971)","Park Lane South","Abingdon Road","2022-05-12T00:00:00","-73.8348113244719","40.7096436745397","1030046.99992931","197861.999995053"
"POINT (-73.90560063027661 40.853149659012615)","East Burnside Avenue","Morris Avenue","2022-05-13T00:00:00","-73.9056006302766","40.8531496590126","1010364.9999233","250117.000143647"
"POINT (-73.90644964140024 40.85347422504298)","East Burnside Avenue","Walton Avenue","2022-05-13T00:00:00","-73.9064496414002","40.853474225043","1010130.00006522","250234.999907643"
"POINT (-73.91147152824512 40.8473190698522)","East 175 Street","Townsend Avenue","2022-05-13T00:00:00","-73.9114715282451","40.8473190698522","1008742.99988647","247991.000130564"
"POINT (-73.913967439322 40.84860822486215)","Grand Avenue","West 176 Street","2022-05-13T00:00:00","-73.913967439322","40.8486082248621","1008051.99995613","248459.999848723"
"POINT (-73.91612841687694 40.84900505403246)","Macombs Road","West 176 St","2022-05-13T00:00:00","-73.9161284168769","40.8490050540324","1007453.9998398","248603.999888808"
"POINT (-73.91328440014846 40.859619464338856)","Sedgwick Avenue","Hall Of Fame Terrace","2022-05-13T00:00:00","-73.9132844001485","40.8596194643388","1008236.99991421","252472.000026807"
"POINT (-73.91384864982496 40.853812097043345)","West Burnside Avenue","Andrews Ave South","2022-05-13T00:00:00","-73.913848649825","40.8538120970433","1008082.99989414","250355.999993727"
"POINT (-73.91542062210554 40.854175561263524)","West Burnside Avenue","Hennessy Pl","2022-05-13T00:00:00","-73.9154206221055","40.8541755612635","1007648.00010797","250488.000057817"
"POINT (-73.91467627083505 40.85394171292264)","West Burnside Avenue","Loring Place South","2022-05-13T00:00:00","-73.914676270835","40.8539417129226","1007854.00002405","250402.99989973"
"POINT (-73.90141321357821 40.846863524839854)","Webster Avenue","East 176 Street","2022-05-13T00:00:00","-73.9014132135782","40.8468635248398","1011525.99989788","247828.000128478"
"POINT (-73.89930779697842 40.850457271866354)","Webster Avenue","East 179 Street","2022-05-13T00:00:00","-73.8993077969784","40.8504572718663","1012107.00004822","249138.000133142"
"POINT (-73.8964417113713 40.854906644917826)","Webster Avenue","East 182 Street","2022-05-13T00:00:00","-73.8964417113713","40.8549066449178","1012898.00010663","250759.999841899"
"POINT (-73.89557927503257 40.85624528282339)","Webster Avenue","East 183 Street","2022-05-13T00:00:00","-73.8955792750326","40.8562452828234","1013135.99995872","251247.999850139"
"POINT (-73.8952639896537 40.856744533772584)","Webster Avenue","East 184 Street","2022-05-13T00:00:00","-73.8952639896537","40.8567445337725","1013223.0001128","251430.000142306"
"POINT (-73.89321651612 40.8598743620865)","Webster Avenue","East 188 Street","2022-05-13T00:00:00","-73.89321651612","40.8598743620865","1013787.99996705","252571.000156894"
"POINT (-73.94807356903198 40.77039303448742)","East End Avenue","East 79 Street","2022-05-13T00:00:00","-73.948073569032","40.7703930344874","998633.000093386","219956.000098303"
"POINT (-73.947582032916 40.77107899640162)","East End Avenue","East 80 Street","2022-05-13T00:00:00","-73.947582032916","40.7710789964016","998769.000149474","220205.999926388"
"POINT (-73.9471194119121 40.77171282038291)","East End Avenue","East 81 Street","2022-05-13T00:00:00","-73.9471194119121","40.7717128203829","998896.999893472","220437.000120565"
"POINT (-73.94619413668286 40.7729859502546)","East End Avenue","East 83 Street","2022-05-13T00:00:00","-73.9461941366829","40.7729859502546","999153.00003764","220900.999848723"
"POINT (-73.94572787760623 40.773619766780605)","East End Avenue","East 84 Street","2022-05-13T00:00:00","-73.9457278776062","40.7736197667806","999282.00010772","221132.0000429"
"POINT (-73.94476641131185 40.7749340396857)","East End Avenue","East 86 Street","2022-05-13T00:00:00","-73.9447664113118","40.7749340396857","999547.999903798","221611.000069141"
"POINT (-73.9442784296332 40.775606265111755)","East End Avenue","East 87 Street","2022-05-13T00:00:00","-73.9442784296332","40.7756062651117","999682.999961883","221855.999907225"
"POINT (-73.94381935743756 40.77623733242478)","East End Avenue","East 88 Street","2022-05-13T00:00:00","-73.9438193574376","40.7762373324247","999810.000035971","222086.000103399"
"POINT (-74.19730690916906 40.54326121278586)","Huguenot Avenue","Woodrow Road","2022-05-16T00:00:00","-74.1973069091691","40.5432612127858","929412.000084221","137263.000130311"
"POINT (-73.98343899753796 40.65714921638554)","Prospect Park West","19 Street","2022-05-18T00:00:00","-73.983438997538","40.6571492163855","988844.999984384","178693.999945313"
"POINT (-73.90069249852031 40.85025261877537)","East Burnside Avenue","Valentine Avenue","2022-05-20T00:00:00","-73.9006924985203","40.8502526187754","1011724.00015806","249062.999955058"
"POINT (-73.90849874934513 40.85381621197501)","West Burnside Avenue","Davidson Avenue","2022-05-20T00:00:00","-73.9084987493451","40.853816211975","1009562.99988689","250358.999987721"
"POINT (-73.9094311702042 40.853959672053755)","West Burnside Avenue","Grand Avenue","2022-05-20T00:00:00","-73.9094311702042","40.8539596720537","1009305.0000748","250410.999883726"
"POINT (-73.91007391393228 40.85447068959161)","West Burnside Avenue","Harrison Avenue","2022-05-20T00:00:00","-73.9100739139323","40.8544706895916","1009127.00010271","250596.999839813"
